chunk_index,target_chunk_size,chunk_size,entropy,byte_mean,byte_std,byte_min,byte_max,num_runs,run_mean,run_std,run_max,prop_zero,prop_ff,prop_ascii,prop_control,prop_newline,prop_space,prop_json_brace,prop_json_punct,prop_base64_charset,prop_hex_charset,prop_printable_non_ascii,lz4_size,lz4_time_ms,lz4_ratio,snappy_size,snappy_time_ms,snappy_ratio,zstd_size,zstd_time_ms,zstd_ratio
96,16777216,16777216,5.400567102192394,82.29675310850143,32.98008809646545,10,226,15355123,1.092613585706868,0.5639076550571633,14,0.0,0.0,0.9769706130027771,0.02225351333618164,0.02225351333618164,0.13397842645645142,0.02566683292388916,0.017528951168060303,0.6972600221633911,0.24054914712905884,0.0007758736610412598,1715020,13.449876,0.10222315788269043,2470236,16.585407,0.14723753929138184,884680,22.774255,0.05273103713989258
97,16777216,16777216,5.405398932059915,82.37810015678406,32.93629743070162,10,197,15374272,1.0912527110226748,0.5584153285466834,15,0.0,0.0,0.9770709276199341,0.02221667766571045,0.02221667766571045,0.13351976871490479,0.025875449180603027,0.017567336559295654,0.6982155442237854,0.24112755060195923,0.0007123947143554688,1737217,13.51053,0.10354620218276978,2502524,17.003261,0.14916205406188965,901873,23.180607,0.05375581979751587
98,16777216,16777216,5.398325934329507,82.18854457139969,32.947129961355614,10,226,15351682,1.0928584893824664,0.5661165500441945,15,0.0,0.0,0.9767434597015381,0.022483527660369873,0.022483527660369873,0.13436037302017212,0.025247693061828613,0.017536938190460205,0.6971920132637024,0.24449223279953003,0.000773012638092041,1787569,14.146222,0.10654741525650024,2539527,17.207734,0.15136760473251343,939539,24.061259,0.05600088834762573
99,16777216,16777216,5.40131603828839,82.61191987991333,32.862441176358665,10,226,15442711,1.0864164977250432,0.5370106491201034,14,0.0,0.0,0.9780616164207458,0.021167755126953125,0.021167755126953125,0.1315370798110962,0.026522397994995117,0.01729452610015869,0.6991161704063416,0.2393668293952942,0.0007706284523010254,1473938,11.236314,0.08785355091094971,2226694,13.855588,0.13272130489349365,769047,20.38287,0.045838773250579834
100,16777216,16777216,5.406723436003336,82.41611236333847,32.86564846132483,10,237,15446356,1.0861601273465404,0.5292997040333732,16,0.0,0.0,0.9780776500701904,0.021161377429962158,0.021161377429962158,0.13156145811080933,0.027451395988464355,0.017363429069519043,0.6961951851844788,0.24180549383163452,0.0007609724998474121,1411167,11.195458,0.08411210775375366,2138228,15.578589,0.12744832038879395,746443,20.508696,0.044491469860076904
101,16777216,16777216,5.407400085011448,82.70578724145889,32.86304107384746,10,227,15462054,1.0850573927629537,0.5171592721661187,16,0.0,0.0,0.978160560131073,0.021040022373199463,0.021040022373199463,0.12968796491622925,0.028132081031799316,0.01739215850830078,0.6980286240577698,0.23929983377456665,0.0007994174957275391,1340885,10.503841,0.07992297410964966,2083124,14.407632,0.12416386604309082,702466,21.686495,0.04187023639678955
102,16777216,16777216,5.404019449073622,82.50729703903198,32.88634387999847,10,239,15461262,1.0851129746071182,0.5188463362604827,17,0.0,0.0,0.9775442481040955,0.02163088321685791,0.02163088321685791,0.1308189034461975,0.02858901023864746,0.0175512433052063,0.6963217854499817,0.2435396909713745,0.0008248686790466309,1342672,10.832407,0.08002948760986328,2087179,13.919046,0.12440556287765503,707959,19.71133,0.04219764471054077
103,16777216,16777216,5.405346460460105,82.48625934123993,32.87103084403826,10,235,15479476,1.08383617119856,0.5180055827963245,17,0.0,0.0,0.9777158498764038,0.021485209465026855,0.021485209465026855,0.1309472918510437,0.028702735900878906,0.017536163330078125,0.6961982250213623,0.24496811628341675,0.0007989406585693359,1347533,11.038594,0.08031922578811646,2093980,14.077644,0.12481093406677246,717008,20.294474,0.04273700714111328
104,16777216,16777216,5.3979209125067715,82.74752736091614,32.89801559351948,10,236,15431620,1.0871973260098422,0.5382574486045163,15,0.0,0.0,0.9774062633514404,0.021727800369262695,0.021727800369262695,0.13138610124588013,0.02709019184112549,0.01740133762359619,0.6992113590240479,0.23990881443023682,0.000865936279296875,1507892,11.974098,0.08987736701965332,2265267,15.275741,0.1350204348564148,804314,21.450392,0.047940850257873535
105,16777216,16777216,5.40848202430637,83.06196391582489,32.8165790753122,10,227,15523204,1.0807830651455717,0.5102245167229892,16,0.0,0.0,0.9786489605903625,0.020641684532165527,0.020641684532165527,0.12792831659317017,0.02732110023498535,0.01694345474243164,0.7012848258018494,0.23583567142486572,0.0007093548774719238,1369775,10.71695,0.0816449522972107,2113708,13.096594,0.12598681449890137,734390,21.093803,0.04377305507659912
106,16777216,16777216,5.4060659710929615,83.14124578237534,32.798789890840546,10,227,15528604,1.080407227848685,0.5106105672190386,16,0.0,0.0,0.9788960218429565,0.020441055297851562,0.020441055297851562,0.12753760814666748,0.027006864547729492,0.01683896780014038,0.7025172710418701,0.2361571192741394,0.0006629228591918945,1350649,10.819262,0.08050495386123657,2089083,13.518545,0.12451905012130737,719225,19.958194,0.04286915063858032
107,16777216,16777216,5.4027559137940075,82.69943779706955,32.8361497664298,10,227,15489244,1.0831526703304564,0.5189194751402669,18,0.0,0.0,0.9787708520889282,0.020539045333862305,0.020539045333862305,0.12980228662490845,0.02716827392578125,0.01719003915786743,0.6989609003067017,0.24107331037521362,0.0006901025772094727,1453677,12.87068,0.08664590120315552,2229337,14.053468,0.132878839969635,766342,20.456868,0.0456775426864624
108,16777216,16777216,5.400949585703919,82.63382303714752,32.80103883209582,10,226,15495867,1.0826897262347437,0.5188341246459569,14,0.0,0.0,0.9792856574058533,0.0200498104095459,0.0200498104095459,0.12998241186141968,0.026295125484466553,0.017093896865844727,0.6993263959884644,0.24290961027145386,0.0006645321846008301,1526961,13.450718,0.09101396799087524,2319117,14.85426,0.13823014497756958,802988,20.947448,0.04786181449890137
109,16777216,16777216,5.402339688490528,82.69011759757996,32.82356206334483,10,226,15486804,1.0833233248125307,0.520902763562197,14,0.0,0.0,0.9790945053100586,0.020211338996887207,0.020211338996887207,0.12973171472549438,0.026351332664489746,0.017066001892089844,0.6997154951095581,0.24141168594360352,0.0006941556930541992,1528979,12.285893,0.09113425016403198,2311255,14.538128,0.13776153326034546,800283,22.198915,0.047700583934783936
110,16777216,16777216,5.3999086373618335,82.55221664905548,32.88299298662632,10,226,15442903,1.0864029904222023,0.53506907456344,14,0.0,0.0,0.9783569574356079,0.020991981029510498,0.020991981029510498,0.130834698677063,0.02615267038345337,0.01693934202194214,0.6984261274337769,0.2426159381866455,0.0006510615348815918,1671806,13.26537,0.0996474027633667,2438789,17.561869,0.14536315202713013,876746,23.139691,0.05225813388824463
111,16777216,16777216,5.398316143528037,82.68307572603226,32.866169686737834,9,226,15434801,1.0869732625642534,0.5389187955798634,14,0.0,0.0,0.9786816835403442,0.02070993185043335,0.020709753036499023,0.13036203384399414,0.025505244731903076,0.01670306921005249,0.6999273896217346,0.2374715805053711,0.0006083846092224121,1671309,13.622771,0.09961777925491333,2434448,15.610538,0.14510440826416016,854796,23.281115,0.050949811935424805
112,16777216,16777216,5.398960519690105,82.67038494348526,32.850100518774546,10,197,15464530,1.0848836660409338,0.5287124697123252,14,0.0,0.0,0.978978157043457,0.02037489414215088,0.02037489414215088,0.13040852546691895,0.02564370632171631,0.016999781131744385,0.6999679803848267,0.23868894577026367,0.0006469488143920898,1512165,11.58055,0.09013205766677856,2282682,14.027029,0.13605844974517822,778691,21.649325,0.0464136004447937
113,16777216,16777216,5.3995743352135355,82.49808871746063,32.90869704839168,10,226,15426816,1.0875358855644612,0.5403474069360564,14,0.0,0.0,0.978581428527832,0.02078258991241455,0.02078258991241455,0.13164007663726807,0.025316894054412842,0.016990184783935547,0.6982430219650269,0.23769021034240723,0.000635981559753418,1611979,12.354492,0.0960814356803894,2369975,15.167097,0.1412615180015564,835179,22.596361,0.04978054761886597
114,16777216,16777216,5.398044491611879,82.62561196088791,32.88863094202205,10,226,15440301,1.0865860710876039,0.5364124841598044,14,0.0,0.0,0.9785600900650024,0.020799577236175537,0.020799577236175537,0.13087469339370728,0.02569425106048584,0.01685917377471924,0.6991090774536133,0.238520085811615,0.0006403326988220215,1661962,14.820146,0.09906065464019775,2422241,15.270772,0.14437681436538696,858554,22.285799,0.05117380619049072
115,16777216,16777216,5.395177929692265,82.52362906932831,32.93811296737548,10,226,15412866,1.0885202012396655,0.5457318254190663,14,0.0,0.0,0.9778892397880554,0.021440505981445312,0.021440505981445312,0.1315940022468567,0.025787353515625,0.016740739345550537,0.6980040073394775,0.23924589157104492,0.0006702542304992676,1662637,12.795368,0.09910088777542114,2418150,15.296289,0.14413297176361084,868259,22.875786,0.05175226926803589
116,16777216,16777216,5.388311312796238,82.27926987409592,32.969578683860036,10,239,15373227,1.09132688927315,0.5487833114828953,15,0.0,0.0,0.9761582016944885,0.023131191730499268,0.023131191730499268,0.13406240940093994,0.02997678518295288,0.01767122745513916,0.6910966634750366,0.23763048648834229,0.000710606575012207,1437416,11.297379,0.08567667007446289,2170703,13.628482,0.12938398122787476,809257,21.905957,0.04823547601699829
117,16777216,16777216,5.390787947176397,82.54045182466507,32.96332837158675,10,232,15422300,1.0878543407922294,0.5348183490671928,16,0.0,0.0,0.9765084981918335,0.022771596908569336,0.022771596908569336,0.13283264636993408,0.029973626136779785,0.017689049243927002,0.6931569576263428,0.2353893518447876,0.000719904899597168,1390367,13.620706,0.08287233114242554,2123901,12.940921,0.12659436464309692,774265,20.300084,0.04614979028701782
118,16777216,16777216,5.392097851869414,82.34139412641525,33.0293036801057,10,226,15370555,1.0915166043125963,0.5489923868636304,15,0.0,0.0,0.9761577248573303,0.023086369037628174,0.023086369037628174,0.13401830196380615,0.029265165328979492,0.017621636390686035,0.6916705965995789,0.23726814985275269,0.0007559061050415039,1473643,13.301397,0.08783596754074097,2194747,13.704274,0.13081711530685425,816901,21.154608,0.04869109392166138
119,16777216,16777216,5.393840882270665,82.5123239159584,32.99440865161836,10,240,15398093,1.0895645324391794,0.5437320701343645,15,0.0,0.0,0.9765214920043945,0.0227963924407959,0.0227963924407959,0.13315671682357788,0.0289800763130188,0.01754474639892578,0.6936196088790894,0.23514068126678467,0.0006821155548095703,1467446,13.561606,0.08746659755706787,2192740,13.774916,0.13069748878479004,815012,29.098637,0.048578500747680664
120,16777216,16777216,5.3933092537744045,82.68893873691559,32.941593148572245,10,239,15432522,1.087133781503762,0.5317482760886824,15,0.0,0.0,0.9766433835029602,0.022621870040893555,0.022621870040893555,0.13176453113555908,0.030199408531188965,0.01750326156616211,0.6945189237594604,0.23684126138687134,0.0007347464561462402,1390425,11.449054,0.08287578821182251,2120401,12.842216,0.12638574838638306,774752,20.224021,0.04617881774902344
121,16777216,16777216,5.38545239943961,82.55220019817352,32.92837506769118,10,239,15383952,1.090566065208732,0.5394495525710943,15,0.0,0.0,0.9762545228004456,0.022904396057128906,0.022904396057128906,0.13217300176620483,0.03014373779296875,0.01752382516860962,0.6938577890396118,0.24021929502487183,0.0008410811424255371,1414141,11.265659,0.08428937196731567,2140900,13.736033,0.1276075839996338,786824,21.575947,0.04689836502075195
122,16777216,16777216,5.386826812180856,82.5587003827095,32.958191414984505,10,239,15388978,1.0902098891817247,0.5435688848433089,15,0.0,0.0,0.9762149453163147,0.0229986310005188,0.0229986310005188,0.13266128301620483,0.02939009666442871,0.017499566078186035,0.6944820880889893,0.23984891176223755,0.0007864236831665039,1404552,10.91409,0.08371782302856445,2133385,14.065992,0.12715965509414673,779833,20.491173,0.0464816689491272
123,16777216,16777216,5.3874333214578085,82.74380624294281,32.90849582264739,10,239,15436373,1.086862568039785,0.5313519004100399,14,0.0,0.0,0.9768173098564148,0.022474467754364014,0.022474467754364014,0.13172417879104614,0.02968001365661621,0.01760280132293701,0.6959166526794434,0.2372649908065796,0.0007082223892211914,1349371,10.441324,0.08042877912521362,2100758,12.693868,0.12521493434906006,753893,19.965747,0.044935524463653564
124,16777216,16777216,5.385750705270359,82.65538489818573,32.93997726696147,10,226,15401581,1.0893177784800145,0.5422418280589081,16,0.0,0.0,0.9765124917030334,0.022762417793273926,0.022762417793273926,0.13222134113311768,0.029211878776550293,0.017430901527404785,0.6953190565109253,0.23793333768844604,0.000725090503692627,1431159,11.294553,0.08530372381210327,2155925,14.477804,0.12850314378738403,793422,20.715703,0.04729163646697998
125,16777216,16777216,5.390202206000079,82.9035781621933,32.85683566031023,10,226,15431384,1.0872139530712217,0.5269276802486546,14,0.0,0.0,0.9763131141662598,0.022727608680725098,0.022727608680725098,0.13078969717025757,0.032054126262664795,0.01745736598968506,0.695464015007019,0.23784667253494263,0.0009592771530151367,1424494,11.077246,0.08490645885467529,2163859,13.318049,0.12897604703903198,772674,20.749407,0.046054959297180176
126,16777216,16777216,5.382645838810808,83.18421977758408,32.75509827355351,10,197,15458549,1.0853034136645037,0.5173402316732246,14,0.0,0.0,0.9763861894607544,0.022591710090637207,0.022591710090637207,0.12950843572616577,0.033480286598205566,0.017405271530151367,0.6977485418319702,0.2404971718788147,0.0010221004486083984,1399726,11.961004,0.08343017101287842,2142993,12.925914,0.12773233652114868,747604,19.958023,0.04456067085266113
127,16777216,16777216,5.387948424414761,83.10438531637192,32.8106011520061,10,235,15453647,1.085647679153018,0.5208446607925687,16,0.0,0.0,0.9759296178817749,0.02277958393096924,0.02277958393096924,0.1303585171699524,0.03345745801925659,0.01752781867980957,0.6963357329368591,0.2394668459892273,0.0012907981872558594,1457892,11.374774,0.08689713478088379,2201028,13.897365,0.13119149208068848,776616,20.448884,0.046289920806884766
128,16777216,16777216,5.390652697891822,82.47430402040482,32.956765389731984,10,239,15401948,1.089291822047445,0.5402300671583559,16,0.0,0.0,0.9763059020042419,0.02297145128250122,0.02297145128250122,0.13303238153457642,0.030700743198394775,0.017612040042877197,0.6925586462020874,0.24013638496398926,0.0007226467132568359,1538414,11.957527,0.09169661998748779,2267687,14.937416,0.13516467809677124,856635,21.871492,0.05105942487716675
129,16777216,16777216,5.388849351070838,82.66428589820862,32.88506798446341,10,239,15440976,1.086538571136954,0.5305030496545285,15,0.0,0.0,0.9767706990242004,0.02250039577484131,0.02250039577484131,0.13180160522460938,0.030156612396240234,0.017566800117492676,0.6949252486228943,0.2378023862838745,0.000728905200958252,1437950,11.188164,0.08570849895477295,2171138,13.567978,0.12940990924835205,799190,21.366935,0.047635436058044434
130,16777216,16777216,5.395226229847184,82.4507115483284,32.92926297034799,10,197,15405585,1.089034658534551,0.5365250511193053,15,0.0,0.0,0.9762911796569824,0.022888898849487305,0.022888898849487305,0.13282454013824463,0.030746281147003174,0.017725646495819092,0.6922197937965393,0.23893237113952637,0.0008199214935302734,1426126,11.08994,0.08500373363494873,2154449,13.542781,0.12841516733169556,789783,20.619714,0.047074735164642334
131,16777216,16777216,5.39578623726325,82.54034072160721,32.974575544336965,10,226,15411228,1.0886358958546327,0.5375944163887373,15,0.0,0.0,0.9762595295906067,0.022924721240997314,0.022924721240997314,0.1326349377632141,0.030124306678771973,0.01759093999862671,0.6930481791496277,0.23775535821914673,0.0008157491683959961,1432258,11.188766,0.08536922931671143,2157746,14.0277,0.12861168384552002,795491,21.831827,0.047414958477020264
132,16777216,16777216,5.388373213588374,82.5117569565773,32.91938114413742,10,209,15407415,1.0889053095538739,0.5389293601558677,15,0.0,0.0,0.976414680480957,0.022861480712890625,0.022861480712890625,0.1326453685760498,0.03006112575531006,0.017559170722961426,0.6933514475822449,0.24005627632141113,0.0007238388061523438,1392116,12.391191,0.0829765796661377,2121894,13.910781,0.12647473812103271,769089,20.252284,0.0458412766456604
133,16777216,16777216,5.389371912839568,82.35895442962646,32.93709836591422,10,226,15375406,1.0911722266065689,0.5501050896710973,15,0.0,0.0,0.9761526584625244,0.023138582706451416,0.023138582706451416,0.13344216346740723,0.029243111610412598,0.017478883266448975,0.6927980780601501,0.23928308486938477,0.0007087588310241699,1466739,11.475793,0.08742445707321167,2190842,13.335773,0.13058435916900635,816989,21.115895,0.04869633913040161
134,16777216,16777216,5.397361471668134,82.5719838142395,32.95336638837552,9,227,15430223,1.087295757164365,0.533702429325169,15,0.0,0.0,0.9762818217277527,0.02279806137084961,0.02279794216156006,0.1323941946029663,0.030028223991394043,0.017656147480010986,0.6935750842094421,0.23878580331802368,0.0009201169013977051,1386765,10.770461,0.08265763521194458,2115278,13.505039,0.12608039379119873,766906,20.342233,0.04571115970611572
135,16777216,16777216,5.391931356794663,82.50719916820526,32.940595214257,10,239,15426852,1.0875333476978972,0.5358239626162272,15,0.0,0.0,0.9764670729637146,0.022783637046813965,0.022783637046813965,0.13262778520584106,0.029641687870025635,0.017629563808441162,0.6934948563575745,0.2385249137878418,0.0007492899894714355,1396457,10.729383,0.08323532342910767,2125823,14.154618,0.12670892477035522,777004,20.435509,0.04631304740905762
136,16777216,16777216,5.394566023378817,82.63282179832458,32.94817187060346,10,239,15434524,1.0869927702337954,0.5320800545620965,15,0.0,0.0,0.9764090180397034,0.022693514823913574,0.022693514823913574,0.13217246532440186,0.029757320880889893,0.017612874507904053,0.6944054961204529,0.23854446411132812,0.0008974671363830566,1448451,11.166663,0.08633440732955933,2182182,14.165378,0.13006818294525146,795058,20.657525,0.04738914966583252
137,16777216,16777216,5.4008045749528275,82.73401045799255,32.929107520485374,10,198,15400561,1.0893899254708967,0.5339174013345073,15,0.0,0.0,0.9760719537734985,0.0230330228805542,0.0230330228805542,0.13164615631103516,0.03216898441314697,0.017644643783569336,0.6934130191802979,0.2366544008255005,0.0008950233459472656,1481378,11.534804,0.08829700946807861,2214743,13.55841,0.13200896978378296,823232,21.125553,0.049068450927734375
138,16777216,16777216,5.394849749102768,82.41647905111313,32.972283915866456,10,239,15394939,1.0897877542743106,0.5423455605126498,15,0.0,0.0,0.9763389229774475,0.022930264472961426,0.022930264472961426,0.13327527046203613,0.029928624629974365,0.01764655113220215,0.6922556757926941,0.23800647258758545,0.0007308125495910645,1431158,11.124004,0.0853036642074585,2160540,14.29951,0.12877821922302246,801312,20.810853,0.04776191711425781
139,16777216,16777216,5.394279984888009,82.49226593971252,32.984956654504686,10,239,15401229,1.0893426751852076,0.5419637005175933,15,0.0,0.0,0.9764091372489929,0.022844254970550537,0.022844254970550537,0.13320392370224,0.029326140880584717,0.01766592264175415,0.6930547952651978,0.2350170612335205,0.000746607780456543,1443521,11.199194,0.08604055643081665,2170995,13.930918,0.12940138578414917,808015,21.696703,0.048161447048187256
140,16777216,16777216,5.3900437334600175,82.46258127689362,32.99640093347131,10,226,15381350,1.0907505518046205,0.5484126739342182,17,0.0,0.0,0.9757555723190308,0.023355424404144287,0.023355424404144287,0.13315808773040771,0.03017526865005493,0.01753413677215576,0.6922404170036316,0.2383318543434143,0.0008890032768249512,1536407,11.883038,0.09157699346542358,2255890,13.843885,0.13446152210235596,849014,21.807672,0.050605177879333496
141,16777216,16777216,5.388952694696772,82.23481887578964,32.98911762508072,10,239,15394507,1.0898183358518723,0.54694331203987,15,0.0,0.0,0.9762601256370544,0.022955000400543213,0.022955000400543213,0.13417083024978638,0.02879202365875244,0.017683029174804688,0.6915252804756165,0.2408125400543213,0.0007848739624023438,1470903,11.529876,0.0876726508140564,2200791,14.637684,0.1311773657798767,826452,22.141748,0.04926037788391113
142,16777216,16777216,5.384087183695816,82.20538312196732,33.020927208263316,10,233,15357948,1.0924126061632713,0.5553027106096728,16,0.0,0.0,0.9757494926452637,0.02342134714126587,0.02342134714126587,0.13458627462387085,0.028931260108947754,0.017550408840179443,0.6909709572792053,0.23970144987106323,0.000829160213470459,1534396,11.990569,0.09145712852478027,2251111,14.087693,0.13417667150497437,849224,22.022024,0.05061769485473633
143,16777216,15805101,5.384332356657637,82.2390526324381,33.03870021326697,10,226,14463892,1.0927280845293923,0.5590085229321441,16,0.0,0.0,0.9755764294071895,0.023607758026981288,0.023607758026981288,0.1346181210736964,0.02895495574498385,0.017440698417555193,0.6911712870420759,0.24011210051742157,0.0008158125658292219,1450568,11.447261,0.09177847076080058,2126337,13.311677,0.13453485681616334,804431,20.956426,0.05089692245560468
0,16777216,16777216,5.219089496575092,70.98025006055832,39.91327581771794,10,237,15028524,1.1163581999137107,0.5415111652712095,5,0.0,0.0,0.9054426550865173,0.06805193424224854,0.03402596712112427,0.1541556715965271,0.005671024322509766,0.14744585752487183,0.5506710410118103,0.27652615308761597,0.02650541067123413,718665,5.576379,0.042835772037506104,1262739,6.636958,0.07526510953903198,388203,13.44134,0.023138701915740967
1,16777216,16777216,5.210423238632062,70.98096460103989,39.94589623664256,10,237,15023102,1.1167611056624658,0.5421374813529714,6,0.0,0.0,0.905312716960907,0.0681389570236206,0.0340694785118103,0.15430516004562378,0.005678296089172363,0.14763391017913818,0.5502451658248901,0.27652162313461304,0.026548326015472412,718809,5.584053,0.04284435510635376,1259834,6.662406,0.07509195804595947,384064,13.281771,0.022891998291015625
2,16777216,16777216,5.186256930775821,71.02760702371597,39.13009808945405,10,237,14986803,1.1194659728295622,0.5429318996219784,6,0.0,0.0,0.9110095500946045,0.0675281286239624,0.0337640643119812,0.15356791019439697,0.005627274513244629,0.14631140232086182,0.5561581254005432,0.27841198444366455,0.021462321281433105,731657,7.198802,0.04361015558242798,1270523,9.224281,0.07572907209396362,396000,13.42538,0.023603439331054688
3,16777216,16777216,5.184110672584673,70.25984275341034,39.10432137472869,10,237,14890029,1.1267416604762825,0.551570257557672,6,0.0,0.0,0.9101629853248596,0.06849431991577148,0.03424715995788574,0.15497416257858276,0.005707859992980957,0.1484045386314392,0.5539070963859558,0.27805179357528687,0.021342694759368896,727860,7.583754,0.04338383674621582,1255643,15.949665,0.07484215497970581,404585,13.751613,0.024115145206451416
4,16777216,16777216,5.213475007591854,70.51456409692764,39.214453097954326,10,237,14911940,1.1250860719664912,0.5495494198606377,6,0.0,0.0,0.9094014167785645,0.06823325157165527,0.03411662578582764,0.1544979214668274,0.005686163902282715,0.14783817529678345,0.5532723069190979,0.2764240503311157,0.022365331649780273,736958,7.99729,0.043926119804382324,1270095,9.23989,0.07570356130599976,406073,13.39871,0.024203836917877197
5,16777216,16777216,5.237480331035784,70.84743505716324,39.50726594783293,10,237,14818273,1.1321977938994645,0.5533484049397076,6,0.0,0.0,0.9081699252128601,0.06743073463439941,0.03371536731719971,0.1529773473739624,0.005619168281555176,0.14610028266906738,0.5536819100379944,0.27641618251800537,0.02439934015274048,723705,5.608439,0.04313617944717407,1270186,7.057587,0.07570898532867432,397203,13.202161,0.023675143718719482
6,16777216,16777216,5.174061454026895,70.41974276304245,39.28657787873625,10,237,14904471,1.1256498804955908,0.5527108891251087,6,0.0,0.0,0.9065303206443787,0.06931507587432861,0.03465753793716431,0.15627199411392212,0.0057762861251831055,0.1501827836036682,0.5452693700790405,0.28040581941604614,0.024154603481292725,669898,8.131001,0.03992903232574463,1229452,11.226436,0.07328104972839355,365408,48.207036,0.021780014038085938
7,16777216,16777216,5.169291864417556,70.35704106092453,39.254508791452,10,237,14866425,1.128530631944129,0.555859442184226,6,0.0,0.0,0.9067404866218567,0.06936395168304443,0.03468197584152222,0.1563768982887268,0.005780339241027832,0.15028846263885498,0.5452861785888672,0.28096961975097656,0.023895561695098877,667046,5.596356,0.039759039878845215,1236470,8.204048,0.07369935512542725,377917,12.741768,0.0225256085395813
8,16777216,16777216,5.1964415720305,70.5289335846901,39.40242713366683,10,237,14944031,1.1226700479944134,0.5488251987193085,5,0.0,0.0,0.9071065187454224,0.06879293918609619,0.034396469593048096,0.15547972917556763,0.00573277473449707,0.14905083179473877,0.5478254556655884,0.279130756855011,0.024100542068481445,683777,7.081592,0.040756285190582275,1245356,8.415053,0.07422900199890137,378532,12.95063,0.022562265396118164
9,16777216,16777216,5.205177698742545,70.86288237571716,39.78219995941301,10,237,15019108,1.1170580836092263,0.5413625526407156,7,0.0,0.0,0.9070113301277161,0.06771206855773926,0.03385603427886963,0.15381985902786255,0.00564265251159668,0.14670991897583008,0.5518724918365479,0.2753501534461975,0.025276601314544678,691592,12.229177,0.04122209548950195,1242539,11.049815,0.07406109571456909,374439,13.989829,0.02231830358505249
10,16777216,16777216,5.240780270946692,71.21597772836685,40.02920351445739,10,237,15032538,1.1160601090780546,0.540731152504039,7,0.0,0.0,0.9046966433525085,0.06783485412597656,0.03391742706298828,0.1535826325416565,0.005652904510498047,0.1469753384590149,0.5497075915336609,0.2744327783584595,0.027468502521514893,694029,11.405061,0.04136735200881958,1247469,13.269287,0.07435494661331177,378802,13.274627,0.02257835865020752
11,16777216,16777216,5.2290145830798735,71.87251478433609,40.172776444638444,10,237,15010038,1.1177330796897382,0.5423300529361844,5,0.0,0.0,0.9046270251274109,0.0678783655166626,0.0339391827583313,0.15369737148284912,0.00565648078918457,0.14707022905349731,0.550078272819519,0.27459049224853516,0.027494609355926514,721421,7.452247,0.04300004243850708,1262135,8.497979,0.07522910833358765,397953,13.38769,0.023719847202301025
12,16777216,16777216,5.261656578856055,70.85805743932724,40.09438534265643,10,237,14970950,1.1206513948680612,0.5466401666249406,6,0.0,0.0,0.9032624959945679,0.06856930255889893,0.03428465127944946,0.1553187370300293,0.0057141780853271484,0.1485663652420044,0.5462514162063599,0.27524542808532715,0.028168201446533203,746996,7.465492,0.044524431228637695,1283783,8.996102,0.0765194296836853,411060,13.741082,0.02450108528137207
13,16777216,16777216,5.2037967736014155,70.10025471448898,39.188751274958264,10,237,14859337,1.1290689483655967,0.5518594707057037,7,0.0,0.0,0.9096842408180237,0.06786656379699707,0.033933281898498535,0.15426945686340332,0.005655527114868164,0.14704424142837524,0.553957998752594,0.2778089642524719,0.022449195384979248,734931,5.72094,0.04380530118942261,1271534,7.006632,0.07578933238983154,389348,13.550965,0.02320694923400879
14,16777216,16777216,5.220749347443499,70.40831953287125,39.58626167838901,10,237,14862345,1.1288404353417985,0.5536121125890676,5,0.0,0.0,0.9067436456680298,0.06855499744415283,0.034277498722076416,0.15525203943252563,0.00571286678314209,0.14853602647781372,0.5483220815658569,0.27806705236434937,0.024701356887817383,711000,11.720062,0.042378902435302734,1248538,31.70244,0.07441866397857666,384003,14.60374,0.022888362407684326
15,16777216,16777216,5.2139488953519155,70.40707993507385,39.52698783212807,10,237,14883530,1.1272336602942985,0.5531431045134544,5,0.0,0.0,0.9066773653030396,0.06893277168273926,0.03446638584136963,0.15582221746444702,0.005744457244873047,0.14935410022735596,0.546757698059082,0.278689980506897,0.02438986301422119,725938,7.13911,0.04326927661895752,1256427,8.438376,0.07488888502120972,393053,13.504398,0.02342778444290161
16,16777216,16777216,5.20009230084601,70.5752757191658,38.781080312264,10,237,14910180,1.1252188773039629,0.5507836770023464,6,0.0,0.0,0.9122101068496704,0.06784451007843018,0.03392225503921509,0.15389978885650635,0.005653738975524902,0.14699643850326538,0.5566176176071167,0.27740055322647095,0.019945383071899414,751111,8.201312,0.04476970434188843,1286333,8.623193,0.07667142152786255,416180,14.164867,0.02480626106262207
17,16777216,16777216,5.1990143099863575,70.41347455978394,38.66004532335214,10,237,14959049,1.1215429536997974,0.5443002767731593,6,0.0,0.0,0.9128843545913696,0.06732845306396484,0.03366422653198242,0.15294808149337769,0.00561070442199707,0.14587819576263428,0.5595880746841431,0.27894800901412964,0.019787192344665527,722872,6.386118,0.04308652877807617,1259858,8.384436,0.07509338855743408,386842,12.88148,0.02305757999420166
18,16777216,16777216,5.189181964830343,70.92351287603378,39.35823014483471,10,237,14933512,1.1234608443077556,0.5473120535253214,6,0.0,0.0,0.9093199372291565,0.0679025650024414,0.0339512825012207,0.15395128726959229,0.005658507347106934,0.14712262153625488,0.5538855791091919,0.27737486362457275,0.0227774977684021,713900,5.507389,0.04255175590515137,1253936,6.793091,0.07474040985107422,391636,13.898598,0.023343324661254883
